data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2011-09-18,201138,0.0,0,0,0,0.0,0.0,0,1,290070220113819589,2023-08-20,0,0.0,152327,20.2857142857143,84.5714285714286,0,0,0,64.9687558571429,44.2857142857143,23.8151627142857,26.7142857142857,0.0,,,,,6024
2011-09-11,201137,1.0,1,1,1,0.81452835,0.65648246,0,1,290070220113719589,2023-08-20,0,3.3787987,152327,23.4285714285714,75.4285714285714,0,0,0,64.3412585714286,49.7142857142857,25.3430964285714,27.5714285714286,1.0,,,,,6024
2011-09-04,201136,1.0,1,1,1,0.96317756,0.65648246,0,1,290070220113619589,2023-08-20,0,18.475307,152327,21.7142857142857,78,0,0,0,61.8824212857143,44.8571428571429,24.7120871428571,27,1.0,,,,,6024
2011-08-28,201135,0.0,0,0,0,0.0,0.0,0,1,290070220113519589,2023-08-20,0,0.0,152327,23.1428571428571,79.1428571428571,0,0,0,64.9419165714286,50.1428571428571,25.0851671428571,26.8571428571429,0.0,,,,,6024
2011-08-21,201134,0.0,0,0,0,0.0,0.0,0,1,290070220113419589,2023-08-20,0,0.0,152327,22.8571428571429,84,0,0,0,69.6916854285714,53.7142857142857,24.7758672857143,26.7142857142857,0.0,,,,,6024
2011-08-14,201133,0.0,0,0,0,0.0,0.0,0,1,290070220113319589,2023-08-20,0,0.0,152327,22.2857142857143,81.7142857142857,0,0,0,65.7703051428571,49.4285714285714,24.7083814285714,27,1.0,,,,,6024
2011-08-07,201132,0.0,0,0,0,0.0,0.0,0,1,290070220113219589,2023-08-20,0,0.0,152327,22.1428571428571,85.4285714285714,0,0,0,67.8706208571429,49.2857142857143,24.7441915714286,26.8571428571429,0.0,,,,,6024
2011-07-31,201131,0.0,0,0,0,0.0,0.0,0,1,290070220113119589,2023-08-20,0,0.0,152327,21.5714285714286,86.8571428571429,0,0,0,72.6265342857143,53.1428571428571,24.7848544285714,27.8571428571429,0.0,,,,,6024
2011-07-24,201130,1.0,1,1,1,0.40187404,0.65648246,0,1,290070220113019589,2023-08-20,0,0.76034945,152327,21.5714285714286,87.5714285714286,0,0,0,68.9471865714286,49.4285714285714,24.4349585714286,26.8571428571429,1.0,,,,,6024
2011-07-17,201129,1.0,1,1,1,0.33185604,0.65648246,0,1,290070220112919589,2023-08-20,0,0.6283892,152327,22.7142857142857,81.2857142857143,0,0,0,65.7562588571429,48,24.5670645714286,26.8571428571429,1.0,,,,,6024
2011-07-10,201128,2.0,2,2,2,0.42821443,1.3129649,0,1,290070220112819589,2023-08-20,0,0.85399586,152327,23.7142857142857,73,0,0,0,60.7821144285714,46,25.4254034285714,27.7142857142857,1.0,,,,,6024
2011-07-03,201127,0.0,0,0,0,0.0,0.0,0,1,290070220112719589,2023-08-20,0,0.0,152327,21.1428571428571,86.8571428571429,0,0,0,70.6090648571429,54.8571428571429,24.5563998571429,27.1428571428571,0.0,,,,,6024
2011-06-26,201126,4.0,4,4,4,0.43310213,2.6259298,0,1,290070220112619589,2023-08-20,0,0.89558667,152327,22.1428571428571,88.5714285714286,0,0,0,73.5252091428572,57.1428571428571,25.1486121428571,27.8571428571429,3.0,,,,,6024
2011-06-19,201125,1.0,1,1,1,0.037911944,0.65648246,0,1,290070220112519589,2023-08-20,0,0.2118104,152327,23.4285714285714,82,0,0,0,68.9689477142857,53.8571428571429,25.3165468571429,27.2857142857143,1.0,,,,,6024
2011-06-12,201124,7.0,7,7,7,0.72117794,4.595377,0,1,290070220112419589,2023-08-20,0,1.3888361,152327,22.1428571428571,92.2857142857143,0,0,1,77.9919855714286,62,24.5473421428571,26.7142857142857,5.0,,,,,6024
2011-06-05,201123,4.0,4,4,4,0.2535136,2.6259298,0,1,290070220112319589,2023-08-20,0,0.66620874,152327,21.4285714285714,86.8571428571429,0,0,0,71.4573565714286,53.1428571428571,24.7640141428571,27.7142857142857,2.0,,,,,6024
2011-05-29,201122,4.0,4,4,4,0.2267157,2.6259298,0,1,290070220112219589,2023-08-20,0,0.6351038,152327,23.8571428571429,82.2857142857143,0,0,0,70.1601792857143,51.2857142857143,25.8441184285714,29.1428571428571,2.0,,,,,6024
2011-05-22,201121,7.0,7,7,7,0.6808905,4.595377,0,1,290070220112119589,2023-08-20,0,1.2958618,152327,23.5714285714286,82.1428571428571,0,0,1,68.1444031428571,51.2857142857143,25.8878842857143,28.1428571428571,5.0,,,,,6024
2011-05-15,201120,7.0,7,7,7,0.7392864,4.595377,0,1,290070220112019589,2023-08-20,0,1.4361699,152327,23,87.7142857142857,0,0,1,73.3405071428571,56.5714285714286,25.5707671428571,28,6.0,,,,,6024
2011-05-08,201119,6.0,6,6,6,0.48146057,3.9388945,0,1,290070220111919589,2023-08-20,0,0.97456604,152327,23.1428571428571,86.8571428571429,0,0,1,71.9541285714286,53.5714285714286,25.8847048571429,29,2.0,,,,,6024
2011-05-01,201118,2.0,2,2,2,0.008209877,1.3129649,0,1,290070220111819589,2023-08-20,0,0.21175048,152327,23.7142857142857,90.1428571428571,0,0,0,73.9870557142857,57.1428571428571,26.5022434285714,29.2857142857143,0.0,,,,,6024
2011-04-24,201117,8.0,8,8,8,0.10709429,5.2518597,0,1,290070220111719589,2023-08-20,0,0.5869064,152327,24,86,0,0,1,73.3522785714286,56.5714285714286,26.2552215714286,28.7142857142857,5.0,,,,,6024
2011-04-17,201116,4.0,4,4,4,0.0046547516,2.6259298,0,1,290070220111619589,2023-08-20,0,0.27399018,152327,24.1428571428571,84.8571428571429,0,0,0,72.1186654285714,56,27.136115,29.8571428571429,1.0,,,,,6024
2011-04-10,201115,21.0,21,21,21,0.92414093,13.786131,0,4,290070220111519589,2023-08-20,0,1.6392982,152327,24.8571428571429,85.7142857142857,0,0,2,70.3986537142857,52,27.59174,30.2857142857143,5.0,,,,,6024
2011-04-03,201114,12.0,12,12,12,0.740096,7.877789,0,4,290070220111419589,2023-08-20,0,1.3178039,152327,23.7142857142857,89.5714285714286,0,0,2,74.34724,56.1428571428571,27.2765422857143,30.1428571428571,7.0,,,,,6024
2011-03-27,201113,17.0,17,17,17,0.9894395,11.160201,0,1,290070220111319589,2023-08-20,0,2.7016115,152327,23.5714285714286,93.4285714285714,0,1,2,77.32958,59,27.2910387142857,3E+1,7.0,,,,,6024
2011-03-20,201112,7.0,7,7,7,0.70486754,4.595377,0,1,290070220111219589,2023-08-20,0,1.3493406,152327,24.2857142857143,92.1428571428571,1,0,1,80.1174711428571,64.5714285714286,26.7571614285714,29.4285714285714,5.0,,,,,6024
2011-03-13,201111,5.0,5,5,5,0.558517,3.2824123,0,1,290070220111119589,2023-08-20,0,1.0954381,152327,24.7142857142857,89.7142857142857,0,0,0,76.5810821428571,50.8571428571429,27.4209222857143,31.4285714285714,5.0,,,,,6024
2011-03-06,201110,6.0,6,6,6,0.7209157,3.9388945,0,1,290070220111019589,2023-08-20,0,1.4252238,152327,25.1428571428571,87.4285714285714,0,0,1,72.74911,53.8571428571429,28.1833534285714,31.8571428571429,4.0,,,,,6024
2011-02-27,201109,4.0,4,4,4,0.5429191,2.6259298,0,1,290070220110919589,2023-08-20,0,1.0762842,152327,24.7142857142857,85.1428571428571,0,0,0,69.6121171428571,51.2857142857143,28.047235,31,4.0,,,,,6024
2011-02-20,201108,4.0,4,4,4,0.74151045,2.6259298,0,1,290070220110819589,2023-08-20,0,1.6222733,152327,25,86.7142857142857,0,0,0,71.2403388571429,52.7142857142857,27.8870291428571,31,3.0,,,,,6024
2011-02-13,201107,5.0,5,5,5,0.9598615,3.2824123,0,1,290070220110719589,2023-08-20,0,4.336114,152327,24.5714285714286,86.5714285714286,0,0,0,68.9476028571429,52.4285714285714,27.7380518571429,30.7142857142857,5.0,,,,,6024
2011-02-06,201106,2.0,2,2,2,0.91970736,1.3129649,0,1,290070220110619589,2023-08-20,0,5.5738816,152327,26,78.7142857142857,0,0,0,66.586862,50.7142857142857,28.109823,30.4285714285714,2.0,,,,,6024
2011-01-30,201105,1.0,1,1,1,0.89380014,0.65648246,0,1,290070220110519589,2023-08-20,0,6.173759,152327,25.1428571428571,81.8571428571429,0,0,0,67.2772434285714,52.5714285714286,27.9533538571429,30.5714285714286,0.0,,,,,6024
2011-01-23,201104,0.0,0,0,0,0.0,0.0,0,1,290070220110419589,2023-08-20,0,0.0,152327,24.2857142857143,87.1428571428571,0,0,0,70.9838297142857,53.2857142857143,27.2799261428571,29.8571428571429,0.0,,,,,6024
2011-01-16,201103,0.0,0,0,0,0.0,0.0,0,1,290070220110319589,2023-08-20,0,0.0,152327,23.8571428571429,89.5714285714286,0,0,0,74.93685,57.5714285714286,26.5201568571429,29.1428571428571,0.0,,,,,6024
2011-01-09,201102,0.0,0,0,0,0.0,0.0,0,1,290070220110219589,2023-08-20,0,0.0,152327,23.2857142857143,90.4285714285714,0,0,0,76.7638307142857,58.5714285714286,26.4529775714286,29,0.0,,,,,6024
2011-01-02,201101,2.0,2,2,2,0.85978055,1.3129649,0,1,290070220110119589,2023-08-20,0,3.378052,152327,24.8571428571429,85.7142857142857,0,0,0,74.3881478571429,58.5714285714286,27.006116,29.7142857142857,1.0,,,,,6024
2010-12-26,201052,0.0,0,0,0,0.0,0.0,0,1,290070220105219589,2023-08-20,0,0.0,152327,24.1428571428571,88.8571428571429,0,0,0,74.4355894285714,58.2857142857143,27.1407162857143,29.7142857142857,1.0,,,,,6024
2010-12-19,201051,0.0,0,0,0,0.0,0.0,0,1,290070220105119589,2023-08-20,0,0.0,152327,23.7142857142857,88.8571428571429,0,0,0,74.2364457142857,58.8571428571429,26.8438601428571,29.4285714285714,0.0,,,,,6024
2010-12-12,201050,2.0,2,2,2,0.921898,1.3129649,0,1,290070220105019589,2023-08-20,0,5.715059,152327,25.3333333333333,85.1666666666667,0,0,0,74.2603416666667,59.1666666666667,27.0909496666667,29.3333333333333,1.0,,,,,6024
2010-12-05,201049,0.0,0,0,0,0.0,0.0,0,1,290070220104919589,2023-08-20,0,0.0,152327,23.5714285714286,93.4285714285714,0,0,0,79.53447,64,26.190989,29,0.0,,,,,6024
2010-11-28,201048,0.0,0,0,0,0.0,0.0,0,1,290070220104819589,2023-08-20,0,0.0,152327,24,92,0,0,0,76.2821334285714,56.4285714285714,26.5604192857143,29.4285714285714,0.0,,,,,6024
2010-11-21,201047,1.0,1,1,1,0.9632679,0.65648246,0,1,290070220104719589,2023-08-20,0,18.521618,152327,24.4285714285714,88.8571428571429,0,0,0,75.2410714285714,56.8571428571429,26.8303571428571,29.5714285714286,1.0,,,,,6024
2010-11-14,201046,0.0,0,0,0,0.0,0.0,0,1,290070220104619589,2023-08-20,0,0.0,152327,24.4285714285714,83.2857142857143,0,0,0,71.74064,54.4285714285714,26.829637,29.5714285714286,0.0,,,,,6024
2010-11-07,201045,0.0,0,0,0,0.0,0.0,0,1,290070220104519589,2023-08-20,0,0.0,152327,24.1428571428571,86.4285714285714,0,0,0,72.2236608571429,55.4285714285714,26.8444502857143,29.7142857142857,0.0,,,,,6024
2010-10-31,201044,0.0,0,0,0,0.0,0.0,0,1,290070220104419589,2023-08-20,0,0.0,152327,24.4285714285714,86.5714285714286,0,0,0,74.47508,58.8571428571429,26.7244058571429,29.2857142857143,0.0,,,,,6024
2010-10-24,201043,0.0,0,0,0,0.0,0.0,0,1,290070220104319589,2023-08-20,0,0.0,152327,24.5714285714286,91,0,0,0,78.836186,59.7142857142857,26.7756084285714,29.4285714285714,0.0,,,,,6024
2010-10-17,201042,0.0,0,0,0,0.0,0.0,0,1,290070220104219589,2023-08-20,0,0.0,152327,24,86.4285714285714,0,0,0,74.1022677142857,57.8571428571429,26.0634667142857,28.2857142857143,0.0,,,,,6024
2010-10-10,201041,0.0,0,0,0,0.0,0.0,0,1,290070220104119589,2023-08-20,0,0.0,152327,25,81.7142857142857,0,0,0,72.3568551428571,58.5714285714286,26.5848214285714,28.5714285714286,0.0,,,,,6024
2010-10-03,201040,0.0,0,0,0,0.0,0.0,0,1,290070220104019589,2023-08-20,0,0.0,152327,23.8571428571429,92.5714285714286,0,0,0,78.5828737142857,61.7142857142857,26.0741882857143,28.5714285714286,0.0,,,,,6024
2010-09-26,201039,0.0,0,0,0,0.0,0.0,0,1,290070220103919589,2023-08-20,0,0.0,152327,22.8571428571429,91,0,0,0,77.3684657142857,61.1428571428571,25.4406641428571,28,0.0,,,,,6024
2010-09-19,201038,0.0,0,0,0,0.0,0.0,0,1,290070220103819589,2023-08-20,0,0.0,152327,22.8571428571429,88.4285714285714,0,0,0,74.2448622857143,57.4285714285714,24.9679641428571,27.2857142857143,0.0,,,,,6024
2010-09-12,201037,0.0,0,0,0,0.0,0.0,0,1,290070220103719589,2023-08-20,0,0.0,152327,22.2857142857143,86.1428571428571,0,0,0,71.5257068571429,56.7142857142857,24.7203725714286,26.7142857142857,0.0,,,,,6024
2010-09-05,201036,0.0,0,0,0,0.0,0.0,0,1,290070220103619589,2023-08-20,0,0.0,152327,21.8571428571429,91.8571428571429,0,0,0,74.8756071428571,56.7142857142857,24.320734,26.7142857142857,0.0,,,,,6024
2010-08-29,201035,0.0,0,0,0,0.0,0.0,0,1,290070220103519589,2023-08-20,0,0.0,152327,22,9E+1,0,0,0,70.6490044285714,51.5714285714286,24.830765,27.2857142857143,0.0,,,,,6024
2010-08-22,201034,0.0,0,0,0,0.0,0.0,0,1,290070220103419589,2023-08-20,0,0.0,152327,21.2857142857143,95,0,0,0,73.72721,54,24.1437372857143,26.7142857142857,0.0,,,,,6024
2010-08-15,201033,0.0,0,0,0,0.0,0.0,0,1,290070220103319589,2023-08-20,0,0.0,152327,19.4285714285714,1E+2,0,0,0,77.7682985714286,57.7142857142857,22.6484595714286,25.1428571428571,0.0,,,,,6024
2010-08-08,201032,0.0,0,0,0,0.0,0.0,0,1,290070220103219589,2023-08-20,0,0.0,152327,21.2857142857143,85.8571428571429,0,0,0,69.341326,51.5714285714286,24.0658691428571,26.4285714285714,0.0,,,,,6024
2010-08-01,201031,0.0,0,0,0,0.0,0.0,0,1,290070220103119589,2023-08-20,0,0.0,152327,20.5714285714286,94.1428571428571,0,0,0,74.9504317142857,54.4285714285714,23.5003705714286,26.8571428571429,0.0,,,,,6024
2010-07-25,201030,1.0,1,1,1,0.81445366,0.65648246,0,1,290070220103019589,2023-08-20,0,3.3772886,152327,21.8571428571429,89.2857142857143,0,0,0,70.802481,54,24.2801058571429,26.8571428571429,1.0,,,,,6024
2010-07-18,201029,1.0,1,1,1,0.9603134,0.65648246,0,1,290070220102919589,2023-08-20,0,17.1166,152327,21.5714285714286,89.7142857142857,0,0,0,71.7502194285714,50.8571428571429,23.8978565714286,26.7142857142857,1.0,,,,,6024
2010-07-11,201028,0.0,0,0,0,0.0,0.0,0,1,290070220102819589,2023-08-20,0,0.0,152327,21.8571428571429,91.5714285714286,0,0,0,79.4989284285714,64.7142857142857,24.3316555714286,27.1428571428571,0.0,,,,,6024
2010-07-04,201027,0.0,0,0,0,0.0,0.0,0,1,290070220102719589,2023-08-20,0,0.0,152327,21.8571428571429,89.2857142857143,0,0,0,77.2467894285714,61.2857142857143,24.3370345714286,26.5714285714286,0.0,,,,,6024
2010-06-27,201026,0.0,0,0,0,0.0,0.0,0,1,290070220102619589,2023-08-20,0,0.0,152327,22.4285714285714,90.2857142857143,0,0,0,79.2217112857143,63.7142857142857,24.334203,26.2857142857143,0.0,,,,,6024
2010-06-20,201025,0.0,0,0,0,0.0,0.0,0,1,290070220102519589,2023-08-20,0,0.0,152327,23.4285714285714,87.8571428571429,0,0,0,72.08104,55.4285714285714,25.5880735714286,27.2857142857143,0.0,,,,,6024
2010-06-13,201024,1.0,1,1,1,0.9278851,0.65648246,0,1,290070220102419589,2023-08-20,0,9.260808,152327,23.7142857142857,82.5714285714286,0,0,0,67.9911114285714,50.5714285714286,25.295402,27.2857142857143,0.0,,,,,6024
2010-06-06,201023,0.0,0,0,0,0.0,0.0,0,1,290070220102319589,2023-08-20,0,0.0,152327,24.4285714285714,82.4285714285714,0,0,0,67.1333145714286,52.2857142857143,26.6649385714286,28.7142857142857,0.0,,,,,6024
2010-05-30,201022,0.0,0,0,0,0.0,0.0,0,1,290070220102219589,2023-08-20,0,0.0,152327,24.5714285714286,84.1428571428571,0,0,0,70.0090622857143,53.8571428571429,26.6672045714286,29.1428571428571,0.0,,,,,6024
2010-05-23,201021,0.0,0,0,0,0.0,0.0,0,1,290070220102119589,2023-08-20,0,0.0,152327,24.2857142857143,87.1428571428571,0,0,0,73.7633294285714,61,26.9411987142857,29.1428571428571,0.0,,,,,6024
2010-05-16,201020,1.0,1,1,1,0.9249523,0.65648246,0,1,290070220102019589,2023-08-20,0,8.885012,152327,24.2857142857143,86,0,0,0,71.2915522857143,56.2857142857143,26.8583278571429,29.2857142857143,1.0,,,,,6024
2010-05-09,201019,0.0,0,0,0,0.0,0.0,0,1,290070220101919589,2023-08-20,0,0.0,152327,24,91.8571428571429,0,0,0,76.7685037142857,60.8571428571429,27.1766958571429,3E+1,0.0,,,,,6024
2010-05-02,201018,0.0,0,0,0,0.0,0.0,0,1,290070220101819589,2023-08-20,0,0.0,152327,23.4285714285714,89.4285714285714,0,0,0,74.319882,57.4285714285714,26.6711311428571,29.1428571428571,0.0,,,,,6024
2010-04-25,201017,0.0,0,0,0,0.0,0.0,0,1,290070220101719589,2023-08-20,0,0.0,152327,24.8571428571429,87,0,0,0,69.802612,56.4285714285714,27.8208908571429,29.8571428571429,0.0,,,,,6024
2010-04-18,201016,1.0,1,1,1,0.5207122,0.65648246,0,1,290070220101619589,2023-08-20,0,1.0622004,152327,24.8571428571429,89,0,0,0,74.0369211428571,59.7142857142857,27.4263674285714,29.7142857142857,0.0,,,,,6024
2010-04-11,201015,1.0,1,1,1,0.5931784,0.65648246,0,1,290070220101519589,2023-08-20,0,1.3272067,152327,24.1428571428571,93.1428571428571,1,0,0,80.1497615714286,64.7142857142857,26.4815602857143,28.7142857142857,0.0,,,,,6024
2010-04-04,201014,1.0,1,1,1,0.6613608,0.65648246,0,1,290070220101419589,2023-08-20,0,1.6764725,152327,24.1428571428571,93.4285714285714,1,0,0,79.6457062857143,62.7142857142857,26.8181951428571,29.4285714285714,0.0,,,,,6024
2010-03-28,201013,1.0,1,1,1,0.593179,0.65648246,0,1,290070220101319589,2023-08-20,0,1.3272094,152327,24.8571428571429,91.4285714285714,0,0,0,76.47238,61.4285714285714,27.7926632857143,30.2857142857143,0.0,,,,,6024
2010-03-21,201012,0.0,0,0,0,0.0,0.0,0,1,290070220101219589,2023-08-20,0,0.0,152327,24.4285714285714,87.5714285714286,0,0,0,73.8206577142857,54.4285714285714,27.6523888571429,30.5714285714286,0.0,,,,,6024
2010-03-14,201011,1.0,1,1,1,0.50312907,0.65648246,0,1,290070220101119589,2023-08-20,0,1.0090822,152327,25.2857142857143,93.5714285714286,0,0,0,78.1520071428571,60.5714285714286,28.3862331428571,31.5714285714286,0.0,,,,,6024
2010-03-07,201010,1.0,1,1,1,0.5207611,0.65648246,0,2,290070220101019589,2023-08-20,0,1.0623531,152327,25,1E+2,1,0,0,85.0153428571429,63.8571428571429,28.1269011428571,31.4285714285714,1.0,,,,,6024
2010-02-28,201009,1.0,1,1,1,0.59505916,0.65648246,0,1,290070220100919589,2023-08-20,0,1.3353008,152327,25.4285714285714,96,1,0,0,82.1489828571429,64.8571428571429,28.5495342857143,31.7142857142857,0.0,,,,,6024
2010-02-21,201008,1.0,1,1,1,0.6887573,0.65648246,0,1,290070220100819589,2023-08-20,0,1.8589696,152327,26.1428571428571,89.2857142857143,1,0,0,78.2142857142857,63.4285714285714,28.5803571428571,31,1.0,,,,,6024
2010-02-14,201007,1.0,1,1,1,0.730556,0.65648246,0,1,290070220100719589,2023-08-20,0,2.207831,152327,26.1428571428571,90.5714285714286,0,0,0,76.6888528571429,60.2857142857143,28.7869317142857,31.4285714285714,1.0,,,,,6024
2010-02-07,201006,0.0,0,0,0,0.0,0.0,0,1,290070220100619589,2023-08-20,0,0.0,152327,25.7142857142857,91.4285714285714,0,0,0,76.4776914285714,60.8571428571429,28.252259,31,0.0,,,,,6024
2010-01-31,201005,1.0,1,1,1,0.0,0.65648246,0,1,290070220100519589,2023-08-20,0,0.0,152327,26.7142857142857,86.1428571428571,0,0,0,74.6974371428571,60.1428571428571,28.6552418571429,31.2857142857143,1.0,,,,,6024
2010-01-24,201004,0.0,0,0,0,0.0,0.0,0,1,290070220100419589,2023-08-20,0,0.0,152327,25.4285714285714,88.1428571428571,0,0,0,76.2218385714286,61.8571428571429,28.1480111428571,30.8571428571429,0.0,,,,,6024
2010-01-17,201003,0.0,0,0,0,0.0,0.0,0,1,290070220100319589,2023-08-20,0,0.0,152327,25.2857142857143,93.7142857142857,0,0,0,80.6232414285714,66.8571428571429,27.6983225714286,30.1428571428571,0.0,,,,,6024
2010-01-10,201002,0.0,0,0,0,0.0,0.0,0,1,290070220100219589,2023-08-20,0,0.0,152327,24.4285714285714,96.7142857142857,0,0,0,82.6385277142857,65.4285714285714,27.5036442857143,30.5714285714286,0.0,,,,,6024
2010-01-03,201001,0.0,0,0,0,0.0,0.0,0,1,290070220100119589,2023-08-20,0,0.0,152327,24.1428571428571,96.7142857142857,0,0,0,82.9896285714286,67.2857142857143,27.4443221428571,30.4285714285714,0.0,,,,,6024
